id,created_at,favorite_count,favorited,is_quote_status,lang,retweet_count,source,text,truncated,entities_user_mentions_0_screen_name,entities_user_mentions_0_name,entities_user_mentions_0_id,entities_user_mentions_0_id_str,entities_user_mentions_0_indices_0,entities_user_mentions_0_indices_1,entities_user_mentions_1_screen_name,entities_user_mentions_1_name,entities_user_mentions_1_id,entities_user_mentions_1_id_str,entities_user_mentions_1_indices_0,entities_user_mentions_1_indices_1,entities_media_0_id,entities_media_0_id_str,entities_media_0_indices_0,entities_media_0_indices_1,entities_media_0_media_url,entities_media_0_media_url_https,entities_media_0_url,entities_media_0_display_url,entities_media_0_expanded_url,entities_media_0_type,entities_media_0_sizes_thumb_w,entities_media_0_sizes_thumb_h,entities_media_0_sizes_thumb_resize,entities_media_0_sizes_medium_w,entities_media_0_sizes_medium_h,entities_media_0_sizes_medium_resize,entities_media_0_sizes_small_w,entities_media_0_sizes_small_h,entities_media_0_sizes_small_resize,entities_media_0_sizes_large_w,entities_media_0_sizes_large_h,entities_media_0_sizes_large_resize,entities_media_0_source_status_id,entities_media_0_source_status_id_str,entities_media_0_source_user_id,entities_media_0_source_user_id_str,entities_user_mentions_2_screen_name,entities_user_mentions_2_name,entities_user_mentions_2_id,entities_user_mentions_2_id_str,entities_user_mentions_2_indices_0,entities_user_mentions_2_indices_1,entities_user_mentions_3_screen_name,entities_user_mentions_3_name,entities_user_mentions_3_id,entities_user_mentions_3_id_str,entities_user_mentions_3_indices_0,entities_user_mentions_3_indices_1,entities_urls_0_url,entities_urls_0_expanded_url,entities_urls_0_display_url,entities_urls_0_indices_0,entities_urls_0_indices_1,entities_hashtags_0_text,entities_hashtags_0_indices_0,entities_hashtags_0_indices_1,entities_hashtags_1_text,entities_hashtags_1_indices_0,entities_hashtags_1_indices_1,entities_user_mentions_4_screen_name,entities_user_mentions_4_name,entities_user_mentions_4_id,entities_user_mentions_4_id_str,entities_user_mentions_4_indices_0,entities_user_mentions_4_indices_1,entities_user_mentions_5_screen_name,entities_user_mentions_5_name,entities_user_mentions_5_id,entities_user_mentions_5_id_str,entities_user_mentions_5_indices_0,entities_user_mentions_5_indices_1,entities_user_mentions_6_screen_name,entities_user_mentions_6_name,entities_user_mentions_6_id,entities_user_mentions_6_id_str,entities_user_mentions_6_indices_0,entities_user_mentions_6_indices_1,entities_user_mentions_7_screen_name,entities_user_mentions_7_name,entities_user_mentions_7_id,entities_user_mentions_7_id_str,entities_user_mentions_7_indices_0,entities_user_mentions_7_indices_1,entities_urls_1_url,entities_urls_1_expanded_url,entities_urls_1_display_url,entities_urls_1_indices_0,entities_urls_1_indices_1,entities_hashtags_2_text,entities_hashtags_2_indices_0,entities_hashtags_2_indices_1,entities_hashtags_3_text,entities_hashtags_3_indices_0,entities_hashtags_3_indices_1,entities_hashtags_4_text,entities_hashtags_4_indices_0,entities_hashtags_4_indices_1,entities_hashtags_5_text,entities_hashtags_5_indices_0,entities_hashtags_5_indices_1,entities_hashtags_6_text,entities_hashtags_6_indices_0,entities_hashtags_6_indices_1,entities_hashtags_7_text,entities_hashtags_7_indices_0,entities_hashtags_7_indices_1,entities_hashtags_8_text,entities_hashtags_8_indices_0,entities_hashtags_8_indices_1,entities_hashtags_9_text,entities_hashtags_9_indices_0,entities_hashtags_9_indices_1,entities_hashtags_10_text,entities_hashtags_10_indices_0,entities_hashtags_10_indices_1,entities_hashtags_11_text,entities_hashtags_11_indices_0,entities_hashtags_11_indices_1
9.8e+17,Sat Mar 31 23:58:56 +0000 2018,0,False,False,fr,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Eve_SRC: L'envers de l'info : ces couvertures qui laissent des séquelles
 https://t.co/ACdxpb9Odi https://t.co/WsDVBd2Q1S",False,,,,,,,,,,,,,9.802323091724698e+17,980232309172469760,102.0,125.0,http://pbs.twimg.com/media/DZp8F3mWAAAm874.jpg,https://pbs.twimg.com/media/DZp8F3mWAAAm874.jpg,https://t.co/WsDVBd2Q1S,pic.twitter.com/WsDVBd2Q1S,https://twitter.com/Eve_SRC/status/980232310703427584/photo/1,photo,150.0,150.0,crop,640.0,360.0,fit,640.0,360.0,fit,640.0,360.0,fit,9.802323107034276e+17,980232310703427584,551159402.0,551159402,,,,,,,,,,,,,https://t.co/ACdxpb9Odi,http://ici.radio-canada.ca/nouvelle/1092249/lenvers-de-linfo-ces-couvertures-qui-laissent-des-sequelles,ici.radio-canada.ca/nouvelle/10922…,78.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.47e+17,Sun Dec 31 02:29:01 +0000 2017,0,False,False,en,9857,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Vallmeister: The undisputed highlight of 2017: https://t.co/QbelGIEDTS,False,Vallmeister,Aaron Vallely,265197860.0,265197860,3.0,15.0,,,,,,,8.401750697290301e+17,840175069729030145,51.0,74.0,http://pbs.twimg.com/ext_tw_video_thumb/840175069729030145/pu/img/aHCUHqpUPxVsJvFl.jpg,https://pbs.twimg.com/ext_tw_video_thumb/840175069729030145/pu/img/aHCUHqpUPxVsJvFl.jpg,https://t.co/QbelGIEDTS,pic.twitter.com/QbelGIEDTS,https://twitter.com/BBCNewsbeat/status/840175417545895936/video/1,photo,150.0,150.0,crop,1200.0,675.0,fit,680.0,383.0,fit,1280.0,720.0,fit,8.40175417545896e+17,840175417545895936,409941587.0,409941587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.29e+17,Sat Nov 11 15:33:51 +0000 2017,1,False,False,qam,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nytimes @Eve_SRC,False,nytimes,The New York Times,807095.0,807095,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.26e+17,Thu Nov 02 23:34:47 +0000 2017,0,False,False,en,240,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @washingtonpost: For children with autism, haircuts can be traumatic. Here’s how one barber changed that. https://t.co/jUBtE3wGXl",False,washingtonpost,The Washington Post,2467791.0,2467791,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/jUBtE3wGXl,http://wapo.st/2inp5nX,wapo.st/2inp5nX,109.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.41e+17,Tue Mar 04 04:49:06 +0000 2014,0,False,False,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Menor de 15 años da a luz en sala de espera de un hospital en Tabasco; cesan al director del nosocomio http://t.co/QGK1w00LbR""..menor de 15",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/QGK1w00LbR,http://ht.ly/ucOLD,ht.ly/ucOLD,103.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893366993.0,Sat May 23 14:05:34 +0000 2009,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",enjoying the day in florida!,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889637211.0,Sat May 23 02:36:44 +0000 2009,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",getting ready for bed!,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6e+17,Sun Feb 04 11:05:31 +0000 2018,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@worrydream @Dynamicland1 @mayli I think dynamic sound could be a nice addition to DynamicLand. Like here: https://t.co/2QwdLUXVEQ,False,worrydream,Bret Victor,255617445.0,255617445,0.0,11.0,Dynamicland1,Dynamicland,9.066085504236749e+17,906608550423674880,12.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mayli,may-li khoe ✨ maylikhoe@mastodon.social,5706532.0,5706532,26.0,32.0,,,,,,,https://t.co/2QwdLUXVEQ,https://www.youtube.com/watch?v=-GAJ9e8ifYU,youtube.com/watch?v=-GAJ9e…,107.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.17e+17,Mon Oct 09 20:46:11 +0000 2017,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@ID_AA_Carmack Varshavsky was a pioneer of self-timed circuit design. Here is some info about him: https://t.co/fU0b7qJb5m,False,ID_AA_Carmack,John Carmack,175624200.0,175624200,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/fU0b7qJb5m,http://www.eltech.ru/assets/files/en/emccompo-2017/presentations/25-Digital-Systems-Clocking-with-and-without-clock.pdf,eltech.ru/assets/files/e…,99.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.88e+17,Sun Apr 22 11:56:45 +0000 2018,0,False,False,en,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jkmontclare: For #EarthDay2018, marvel at the planet we live in and treat it well! #happyearthday!  Video thanks to @NASAEarth. https:/…",False,jkmontclare,Dr. Jin Kim Montclare,425656432.0,425656432,3.0,15.0,NASAEarth,NASA Earth,24919888.0,24919888,120.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EarthDay2018,21.0,34.0,happyearthday,87.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.75e+17,Sat Mar 17 01:42:57 +0000 2018,0,False,False,en,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jkmontclare: @SOAR_NYU fellows &amp; @MontclareLabs Priya, Xuan &amp; Serena complete outreach at the Urban Assembly Institute for Young Women!…",False,jkmontclare,Dr. Jin Kim Montclare,425656432.0,425656432,3.0,15.0,SOAR_NYU,SOAR NYU,3305721364.0,3305721364,17.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MontclareLabs,MontclareLabs,430896029.0,430896029,41.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.73e+17,Mon Mar 12 14:38:26 +0000 2018,2,False,False,en,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We welcome Maddy Nicolas as a 2018-19 @NSF Teaching Fellow to @SOAR_NYU! #WomenInSTEM,False,NSF,National Science Foundation,16245822.0,16245822,38.0,42.0,SOAR_NYU,SOAR NYU,3305721364.0,3305721364,62.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WomenInSTEM,73.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.23e+17,Tue Oct 24 01:24:49 +0000 2017,0,False,False,en,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MontclareLabs: Guess what today is...think 10/23 and Avogadro...#HappyMoleDay! https://t.co/hJ97PflF30,False,MontclareLabs,MontclareLabs,430896029.0,430896029,3.0,17.0,,,,,,,9.224756859936809e+17,922475685993680896,83.0,106.0,http://pbs.twimg.com/media/DM1Kv7mWkAA3moz.jpg,https://pbs.twimg.com/media/DM1Kv7mWkAA3moz.jpg,https://t.co/hJ97PflF30,pic.twitter.com/hJ97PflF30,https://twitter.com/MontclareLabs/status/922475689831477248/photo/1,photo,150.0,150.0,crop,567.0,461.0,fit,567.0,461.0,fit,567.0,461.0,fit,9.224756898314772e+17,922475689831477248,430896029.0,430896029,,,,,,,,,,,,,,,,,,HappyMoleDay,68.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.83e+17,Wed Sep 25 07:33:57 +0000 2013,1,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Myherowithsupra Nope, not quite sure where you got that idea.",False,myherowithsupra,me cago en to,4246292056.0,4246292056,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2e+17,Fri Apr 05 05:36:24 +0000 2013,0,False,False,qme,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@adam_orth #ihopethisdouchebaggetsanalfissures,False,adam_orth,Adam Orth,31536491.0,31536491,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ihopethisdouchebaggetsanalfissures,11.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3e+17,Mon Jul 30 15:51:39 +0000 2012,0,False,False,en,1007,"<a href=""http://itunes.apple.com/us/app/infinity-blade-ii/id447689011?mt=8&uo=4"" rel=""nofollow"">Infinity Blade II on iOS</a>",RT @InfinityBlade: How many times have you killed the God King? #infinityblade,False,InfinityBlade,Infinity Blade,203261300.0,203261300,3.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infinityblade,64.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.61e+17,Fri May 05 21:20:18 +0000 2017,0,False,False,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MelissaTopChef Ser amable con quien no te agrada no significa que eres hipócrita sino que tienes la madurez para tolerar su personalidad,False,MelissaTopChef,Melissa Herrera,8.202598081294541e+17,820259808129454081,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.49e+17,Tue Apr 04 19:51:09 +0000 2017,0,False,False,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @confesionesRafa: Aquí puedes ver todo lo que tengo anunciado. Tablón de Anuncios de Rafael Dominguez  https://t.co/aDMPqTPuLl,False,confesionesRafa,Rafael dominguez,193058708.0,193058708,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/aDMPqTPuLl,http://www.tablondeanuncios.com/tablon-de-anuncios-de-rafael_dominguez_-887650,tablondeanuncios.com/tablon-de-anun…,106.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.48e+17,Fri Mar 31 21:42:57 +0000 2017,0,False,False,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @confesionesRafa: FONTANERO ECONOMICO https://t.co/RRpq11J3HV,False,confesionesRafa,Rafael dominguez,193058708.0,193058708,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/RRpq11J3HV,http://www.tablondeanuncios.com/fontaneros/fontanero_economico-2774460.htm,tablondeanuncios.com/fontaneros/fon…,41.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.45e+17,Thu Mar 23 20:19:30 +0000 2017,0,False,False,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@GotTalentES @telecincoes vergonzoso. Eso no es talento. No volveré a ver el programa. No merece la pena. El verdadero campeón en 2 lugar.:,False,GotTalentES,Got Talent España,3169822277.0,3169822277,0.0,12.0,telecincoes,Telecinco,20013148.0,20013148,13.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.44e+17,Wed Mar 22 10:39:25 +0000 2017,1,False,False,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ristomejide Realmente sentí vergüenza y mala leche por el resultado. Ver como un campeón queda relegado a un segundo puesto. Vergonzoso.,False,ristomejide,Risto Mejide,74992460.0,74992460,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.47e+17,Sun Jun 26 10:38:11 +0000 2016,0,False,False,und,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@confesionesRafa yes,False,confesionesRafa,Rafael dominguez,193058708.0,193058708,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.46e+17,Wed Jun 22 16:43:46 +0000 2016,2,False,False,zxx,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/NpZvbD6FVw,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/NpZvbD6FVw,https://twitter.com/MichelPesquera/status/745587906798977025/photo/1,pic.twitter.com/NpZvbD6FVw,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.94e+17,Wed May 09 17:40:55 +0000 2018,1,False,False,en,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oh, and this.  #gelato @ Italy https://t.co/eE4a4rtmsE",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/eE4a4rtmsE,https://www.instagram.com/p/BikL7uhhZun/?utm_source=ig_twitter_share,instagram.com/p/BikL7uhhZun/…,31.0,54.0,gelato,15.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.86e+17,Thu Jul 13 16:28:35 +0000 2017,1,False,False,en,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So excited to be here. #360AnDev https://t.co/xbYUwt5Njx,False,,,,,,,,,,,,,8.855364368494756e+17,885536436849475584,33.0,56.0,http://pbs.twimg.com/media/DEoOspIUAAAtW-Q.jpg,https://pbs.twimg.com/media/DEoOspIUAAAtW-Q.jpg,https://t.co/xbYUwt5Njx,pic.twitter.com/xbYUwt5Njx,https://twitter.com/hbs_1989/status/885536446567694336/photo/1,photo,150.0,150.0,crop,900.0,1200.0,fit,510.0,680.0,fit,1536.0,2048.0,fit,,,,,,,,,,,,,,,,,,,,,,360AnDev,23.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.87e+17,Fri Apr 20 21:20:08 +0000 2018,0,False,True,en,2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @OvCa_OR_WA: thx @OHSUKnight, Dr. Bruegl, Sherry and Nina. Great talk today! #trustyourgut2018 @OvCa_OR_WA https://t.co/45F5EplFgp",False,OvCa_OR_WA,OvarianCancerOR/SWWA,633834562.0,633834562,3.0,14.0,OHSUKnight,OHSU Knight Cancer Institute,382818604.0,382818604,20.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,OvCa_OR_WA,OvarianCancerOR/SWWA,633834562.0,633834562,98.0,109.0,,,,,,,https://t.co/45F5EplFgp,https://twitter.com/OHSUKnight/status/987416313394937857,twitter.com/OHSUKnight/sta…,110.0,133.0,trustyourgut2018,80.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.63e+17,Wed Jul 31 17:43:03 +0000 2013,1,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A room without books is like a body without a soul.,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.56e+17,Fri Jul 12 15:47:06 +0000 2013,0,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Common sense is like deodorant. The people who need it most never use it. ..,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.55e+17,Wed Jul 10 18:32:01 +0000 2013,0,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How to lose weight:

Turn your head to the left, and then turn it to the right. 

Repeat this exercise whenever offered food.""",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.54e+17,Sun Jul 07 03:04:00 +0000 2013,0,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If your only goal is to become rich, you will never achieve it. - John D. Rockefeller""",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.52e+17,Wed Jul 03 04:18:49 +0000 2013,0,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There is no elevator to success. You have to take the stairs.""",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.39e+17,Sun May 26 17:46:10 +0000 2013,0,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The world is but a canvas to the imagination. -Henry David Thoreau""",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.35e+17,Thu May 16 16:06:01 +0000 2013,1,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Life is ten percent what happens to you and ninety percent how you respond to it. - Lou Holtz""",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.81e+17,Tue Apr 03 21:22:59 +0000 2018,12,False,False,en,7,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@KCrokesGAAClub @LauraLynnHouse
A great night in store this Friday!! - great speakers, good craic and a fantastic c… https://t.co/mlldP025Mz",True,KCrokesGAAClub,Kilmacud Crokes GAA,870727897.0,870727897,0.0,15.0,LauraLynnHouse,"LauraLynn, Ireland's Children's Hospice",155863183.0,155863183,16.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/mlldP025Mz,https://twitter.com/i/web/status/981280931267956737,twitter.com/i/web/status/9…,117.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.74e+17,Sat Mar 07 14:47:44 +0000 2015,2,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Helps breakdown help topics for google sites. http://t.co/a5PuRMoul1 #blendedtech,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/a5PuRMoul1,http://depts.washington.edu/trio/trioquest/resources/web/google.php,depts.washington.edu/trio/trioquest…,46.0,68.0,blendedtech,69.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.71e+17,Fri Feb 27 21:23:44 +0000 2015,0,False,False,en,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Essential elements of PBL good ""checklist"" for PBL http://t.co/AmSmIv5oux",False,,,,,,,,,,,,,5.714204370552791e+17,571420437055279104,51.0,73.0,http://pbs.twimg.com/media/B-4X3CgUEAAELWc.jpg,https://pbs.twimg.com/media/B-4X3CgUEAAELWc.jpg,http://t.co/AmSmIv5oux,pic.twitter.com/AmSmIv5oux,https://twitter.com/jmwiza/status/571420441333493760/photo/1,photo,150.0,150.0,crop,1024.0,444.0,fit,680.0,295.0,fit,1024.0,444.0,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.69e+17,Sat Feb 21 17:49:01 +0000 2015,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Great resources for GBL http://t.co/fUWCWKU7LE #blendedtech,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/fUWCWKU7LE,http://tinyurl.com/okkd7ek,tinyurl.com/okkd7ek,24.0,46.0,blendedtech,47.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
